'Date Rptd','DATE OCC',Mocodes,'Vict Age','Vict Sex','Vict Descent','Premis Cd','Weapon Used Cd',Status,'Crm Cd'
'3/20/20 0:00','3/19/20 0:00','0344 0385',26,M,H,108,400,IC,3
'3/18/23 0:00','3/18/23 0:00','0400 0416',65,M,A,108,400,IC,7
'8/2/22 0:00','8/2/22 0:00','0400 0416 0444 1814',32,F,W,501,400,IC,7
'5/20/24 0:00','5/20/24 0:00',344,36,M,H,101,400,IC,5
'4/24/24 0:00','4/23/24 0:00','0342 0302 0334 1822',49,M,H,502,102,IC,8
'5/28/20 0:00','5/22/20 0:00',344,36,M,H,101,400,IC,5
'8/22/22 0:00','8/22/22 0:00','0342 2024 2004 1402 0446 0416 0344 1822',18,M,H,102,304,JA,2
'3/20/22 0:00','3/20/22 0:00','0603 0913 0356 0416',36,F,H,502,500,AO,7
'5/8/24 0:00','5/7/24 0:00',344,36,M,H,101,400,IC,5
'7/10/21 0:00','7/8/21 0:00','0344 1822',33,M,W,707,400,IC,3
'2/11/22 0:00','1/15/22 0:00',100,38,F,H,750,400,IC,3
'8/8/21 0:00','5/5/21 0:00',325,22,M,O,403,400,IC,4
'11/25/21 0:00','11/25/21 0:00','0329 1300',34,M,H,101,400,IC,8
'4/29/23 0:00','4/27/23 0:00',329,72,M,W,203,400,IC,8
'8/14/23 0:00','8/14/23 0:00','2000 0913 1814 0445 1300',32,F,B,501,500,AO,2
'3/1/22 0:00','3/1/22 0:00','1402 0334 0443 0342 0432 1822',25,M,H,101,511,AA,10
'4/19/21 0:00','4/19/21 0:00','0334 1822 2004 0443 0202 1218 1202',64,M,W,101,200,IC,8
'9/30/21 0:00','9/28/21 0:00',385,36,M,O,203,400,IC,3
'2/9/22 0:00','2/9/22 0:00','1822 0910 0522 0400',30,F,A,900,400,AO,9
'9/14/20 0:00','9/12/20 0:00','1309 1100 0400 1402 0906',55,M,H,501,106,IC,2
'9/9/21 0:00','8/27/21 0:00',344,36,M,H,203,400,IC,7
'9/9/22 0:00','9/8/22 0:00',344,36,M,H,101,400,IC,5
'11/30/21 0:00','11/30/21 0:00','2032 1822 0344',20,F,A,710,400,IC,4
'5/16/23 0:00','5/15/23 0:00','1814 1402 2000 0416 0417 0913 0408',22,F,W,501,400,AA,7
'8/26/22 0:00','8/25/22 0:00','0416 0553 0913',25,F,B,501,500,IC,7
'10/5/20 0:00','8/15/20 0:00','1822 1309 1501',26,F,B,502,400,IC,7
'11/26/21 0:00','11/25/21 0:00',329,29,M,H,122,400,IC,8
'9/4/24 0:00','9/4/24 0:00','0910 1501',23,M,H,950,400,IC,10
'5/1/20 0:00','4/30/20 0:00',344,36,M,H,101,400,IC,4
'1/6/23 0:00','1/6/23 0:00','0202 1202 0344 1501',82,M,O,410,400,IC,3
'8/13/20 0:00','8/13/20 0:00',329,58,F,O,248,306,AA,8
'4/25/22 0:00','4/24/22 0:00','1822 0344 1609 1307',39,M,W,101,400,IC,3
'8/12/20 0:00','8/7/20 0:00',344,36,M,H,101,400,IC,5
'6/22/23 0:00','6/22/23 0:00',344,36,M,H,101,400,IC,5
'8/14/21 0:00','8/14/21 0:00','1822 0325 0344 0346 2004 1402 0907',36,M,H,710,400,AA,4
'2/21/24 0:00','1/16/24 0:00','0416 0903 2055 1514 1258 0447 0913 1824',11,M,B,102,306,IC,7
'9/28/20 0:00','9/25/20 0:00','0344 1822 1601 0329',19,M,H,508,400,AA,3
'1/20/22 0:00','12/19/21 0:00',344,46,M,H,101,400,AO,5
'6/9/21 0:00','6/9/21 0:00','0913 0416 0446 2004',45,M,H,701,400,IC,7
'8/18/22 0:00','8/17/22 0:00','0344 1822 0321 1414',36,M,O,203,400,IC,3
'10/16/22 0:00','10/16/22 0:00','0913 0446 0416 1202',64,M,A,207,400,AO,2
'11/28/22 0:00','11/28/22 0:00',344,36,M,H,101,400,IC,5
'2/1/23 0:00','1/31/23 0:00','1822 2034 0344 0910',40,M,B,903,400,IC,3
'7/17/20 0:00','7/16/20 0:00',344,38,M,W,502,400,IC,3
'3/9/22 0:00','3/9/22 0:00','0913 0446 0416',62,M,B,102,400,AO,7
'12/14/20 0:00','12/1/20 0:00','1300 0329',66,M,H,122,400,IC,8
'6/22/23 0:00','6/22/23 0:00','1822 0216 0209 0321 0344 1602',36,M,H,203,223,IC,3
'4/22/24 0:00','4/22/24 0:00','0429 0344 1822 0416',36,M,A,215,400,IC,2
'8/11/20 0:00','8/11/20 0:00','0913 0603 0334 0319 0408 0416 0421 0446 0448 0400',43,F,B,501,400,IC,2
'12/22/23 0:00','12/21/23 0:00',344,36,M,H,101,400,IC,5
'2/14/23 0:00','2/2/23 0:00',377,30,F,H,502,400,IC,3
'9/4/21 0:00','8/12/21 0:00','1402 0344 0907',30,F,A,502,400,AA,10
'4/20/24 0:00','2/20/24 0:00','1822 1300 1307 0329 1501',27,F,W,101,500,IC,8
'3/5/23 0:00','3/4/23 0:00','0913 1300 0344',36,M,H,108,400,AO,5
'11/15/22 0:00','11/15/22 0:00','1501 1300 2004',36,M,H,101,400,AA,10
'2/4/20 0:00','2/3/20 0:00','0344 1300',30,M,H,101,400,IC,4
'7/9/20 0:00','7/8/20 0:00','1609 0325 1822 0344 0358 1309',36,M,O,203,400,IC,3
'3/18/20 0:00','3/18/20 0:00','0325 0352',22,M,H,404,400,IC,4
'8/18/24 0:00','8/17/24 0:00','0329 1307',22,M,W,122,400,IC,8
'1/23/24 0:00','1/21/24 0:00','2002 0369 0416',58,M,H,146,400,AO,7
'4/3/22 0:00','4/3/22 0:00',329,45,F,O,108,400,IC,8
'5/25/20 0:00','5/21/20 0:00','1822 0344 0394',32,F,A,502,400,AA,4
'1/10/22 0:00','1/8/22 0:00','0329 1822 2004',44,M,F,104,400,IC,8
'1/20/20 0:00','1/20/20 0:00','0344 1609',31,M,H,101,400,IC,3
'7/8/21 0:00','6/25/21 0:00','0701 0344',41,M,W,501,400,IC,7
'7/5/23 0:00','7/5/23 0:00',416,39,F,H,502,400,IC,7
'5/1/20 0:00','4/30/20 0:00',344,36,M,H,108,400,IC,5
'1/3/23 0:00','1/2/23 0:00','1822 0329',56,F,W,502,400,IC,8
'12/18/22 0:00','12/18/22 0:00','0344 0910',28,M,H,913,400,IC,3
'7/16/24 0:00','7/14/24 0:00',344,36,M,H,101,400,IC,4
'4/12/24 0:00','4/12/24 0:00','2000 1813 0913 1276 0448 0416 0329 1309',35,F,B,501,400,AO,7
'1/5/24 0:00','1/5/24 0:00',910,36,M,H,135,400,IC,10
'9/12/22 0:00','8/12/21 0:00','1822 0100',70,M,W,710,400,IC,3
'1/21/24 0:00','1/20/24 0:00','1606 1013 0344',34,M,O,502,400,IC,3
'7/23/23 0:00','7/23/23 0:00','0416 0446 0913 1820',32,F,B,108,400,IC,7
'12/8/22 0:00','11/7/22 0:00','1302 1300 0344',31,F,W,116,400,IC,3
'3/6/20 0:00','3/6/20 0:00',603,50,F,O,502,400,AA,10
'12/10/21 0:00','12/10/21 0:00','1402 1407 1419 0903 2055 1514 1100 0430',40,M,B,754,102,AA,2
'10/9/23 0:00','10/9/23 0:00',344,36,M,H,101,400,IC,5
'6/2/20 0:00','6/1/20 0:00',344,36,M,H,707,400,IC,5
'6/4/21 0:00','5/28/21 0:00','0358 0385',50,F,W,101,400,IC,3
'3/23/20 0:00','3/23/20 0:00','1609 1307 0344',39,F,O,101,400,IC,3
'3/7/23 0:00','3/7/23 0:00',344,36,M,H,101,400,IC,5
'5/25/22 0:00','5/2/22 0:00','0377 1822 0930',62,F,O,501,400,IC,3
'3/10/24 0:00','3/9/24 0:00','0344 0325 1822 0104',36,M,H,203,400,IC,4
'5/9/22 0:00','5/8/22 0:00','2000 0416 1218 2004',32,F,H,102,400,IC,7
'7/12/23 0:00','7/12/23 0:00','0446 0342 0913 1817 1824 0416 0344',15,M,W,102,400,IC,7
'2/23/21 0:00','2/19/21 0:00',1501,32,M,W,203,400,IC,10
'2/20/24 0:00','2/19/24 0:00',344,36,M,H,101,400,IC,4
'3/17/20 0:00','3/17/20 0:00','0337 0443 0342 1822 1402',27,M,H,301,511,AO,8
'10/5/20 0:00','10/5/20 0:00','0913 2002 0421 0361 0432',47,F,H,502,511,AO,10
'10/2/22 0:00','10/2/22 0:00','1822 0100 0922',30,F,B,602,400,IC,3
'7/21/22 0:00','7/19/22 0:00','1822 0325',36,M,H,405,400,IC,4
'5/4/20 0:00','5/3/20 0:00',344,28,M,H,725,400,IC,4
'12/27/21 0:00','11/30/21 0:00',344,36,M,H,101,400,IC,5
'7/20/20 0:00','7/20/20 0:00','0913 1813 2000 2038',28,F,B,501,400,IC,10
'5/23/22 0:00','5/22/22 0:00',344,36,M,H,101,400,IC,5
'6/12/21 0:00','6/7/21 0:00',344,20,M,W,109,400,IC,4
'2/15/22 0:00','2/15/22 0:00',344,36,M,H,101,400,IC,5
'12/12/22 0:00','12/2/22 0:00','1300 2038',35,F,B,501,400,AA,10
'2/1/24 0:00','2/1/24 0:00',329,36,M,H,210,400,IC,8
'2/1/20 0:00','2/1/20 0:00',416,57,M,H,709,400,IC,7
'1/10/20 0:00','1/9/20 0:00',344,36,M,H,101,400,IC,5
'2/9/23 0:00','2/9/23 0:00','0416 0913',23,M,H,501,400,IC,7
'9/1/24 0:00','6/1/24 0:00','1822 1501',57,F,W,502,400,IC,3
'7/27/22 0:00','7/27/22 0:00',329,36,F,W,119,400,AA,8
'8/6/23 0:00','8/6/23 0:00',344,36,M,H,101,400,IC,5
'8/18/20 0:00','8/18/20 0:00','1822 0325 1300',36,M,H,203,400,IC,4
'7/18/22 0:00','5/4/22 0:00','2000 1814 0913 0416 0445',20,F,H,501,500,IC,2
'3/8/22 0:00','2/27/22 0:00',344,39,M,W,120,400,IC,3
'10/9/20 0:00','10/9/20 0:00','0329 2004',47,F,W,122,400,IC,8
'4/29/23 0:00','4/29/23 0:00','0522 1822',58,F,B,109,400,IC,7
'6/9/23 0:00','6/4/23 0:00','1202 1501',70,M,W,501,400,IC,10
'3/18/23 0:00','3/18/23 0:00','2000 1814 0400 0913',34,F,H,705,400,IC,7
'9/14/22 0:00','9/14/22 0:00','2000 0913 1814 1243 0416 0359 0319 1222 2007 0216',30,F,B,501,500,AO,2
'10/17/22 0:00','10/16/22 0:00',344,36,M,H,101,400,IC,5
'5/8/23 0:00','5/8/23 0:00','0429 1822 0342 0305 0416',34,M,H,502,400,AA,2
'3/13/20 0:00','3/12/20 0:00','0344 1307',41,M,A,108,400,IC,3
'2/4/22 0:00','2/2/22 0:00',100,32,F,B,750,400,IC,3
'3/26/22 0:00','3/24/22 0:00','0344 1609 0358',62,M,O,139,400,IC,3
'12/28/20 0:00','8/1/20 0:00','0100 1822 1202',61,M,H,501,400,IC,3
'10/15/21 0:00','10/14/21 0:00','0344 1307',22,F,W,101,400,IC,3
'5/13/20 0:00','5/12/20 0:00',344,36,M,H,101,400,IC,5
'12/20/23 0:00','12/20/23 0:00','0913 2028 0325 0432 0443',36,M,H,203,512,AO,2
'5/16/22 0:00','5/16/22 0:00','0202 0344 0358 0378 1607 1822 2032 1402',36,M,H,707,400,IC,3
'3/9/24 0:00','3/9/24 0:00','0334 0913 0361 0603 0421',25,F,B,501,511,IC,10
'1/3/22 0:00','1/2/22 0:00','2000 0913 1814 0446 0408 0401',27,F,H,501,400,AO,7
'4/27/22 0:00','4/27/22 0:00','1606 0314 2004',34,M,W,501,400,AA,3
'12/15/22 0:00','12/15/22 0:00','1822 0216 0336 0305',43,F,H,108,400,IC,2
'7/26/21 0:00','7/26/21 0:00','0913 1820 0443',32,F,W,501,511,IC,10
'2/17/24 0:00','2/17/24 0:00','1202 2021 2000 1814 0913 0329 2038',66,F,B,501,400,AO,10
'1/9/21 0:00','1/9/21 0:00','1606 0344 1300',26,M,O,707,400,IC,3
'10/2/20 0:00','10/2/20 0:00','1817 0913 2002 0334 0329 0319 0421',57,M,B,502,211,IC,8
'6/9/23 0:00','6/9/23 0:00',329,50,M,B,122,400,IC,8
'11/26/22 0:00','11/25/22 0:00',329,42,F,A,104,400,IC,8
'2/7/23 0:00','2/6/23 0:00','1300 1822 0344',35,M,B,101,400,IC,3
'10/25/20 0:00','10/18/20 0:00','1202 0329 1275 0359 2003 1607 1822',69,M,O,501,400,IC,3
'10/14/20 0:00','10/14/20 0:00','0395 1814 0334 0430 0913 1100 2000',34,F,H,502,109,AO,1
'7/27/20 0:00','1/21/20 0:00',344,36,M,H,101,400,IC,5
'11/16/20 0:00','11/16/20 0:00',344,36,M,H,101,400,IC,5
'6/13/22 0:00','6/11/22 0:00',344,36,M,H,101,400,IC,5
'6/14/23 0:00','6/11/23 0:00','1822 0325 0344',36,M,H,403,400,IC,4
'2/11/21 0:00','2/9/21 0:00',1501,41,M,H,202,400,IC,7
'6/7/21 0:00','6/6/21 0:00','0928 0100 1822',39,M,W,501,400,IC,3
'3/4/23 0:00','3/4/23 0:00','1822 1300 0344',43,M,W,109,400,IC,3
'5/25/23 0:00','5/25/23 0:00','1202 0444',67,M,B,102,400,IC,7
'3/23/24 0:00','3/23/24 0:00','2000 0329 1814 0913 0408',34,F,B,502,400,AA,2
'1/3/22 0:00','1/2/22 0:00','2000 0400 0416 0913 1814 1501',37,M,B,502,400,AO,7
'12/9/22 0:00','12/8/22 0:00','2000 0444',37,F,H,722,400,AO,7
'12/8/22 0:00','12/8/22 0:00','0329 1307 0561 0913 0602',47,M,H,722,400,AO,8
'1/24/24 0:00','1/23/24 0:00','1607 0344 1822',36,M,H,108,400,IC,3
'12/19/23 0:00','12/19/23 0:00',344,36,M,H,101,400,IC,4
'9/5/21 0:00','9/4/21 0:00',344,36,M,H,101,400,IC,5
'10/29/20 0:00','10/24/20 0:00','1609 0344 1307 1822 0329',32,M,O,102,400,IC,3
'5/8/24 0:00','5/8/24 0:00','0344 1300 1307 1609',36,M,O,108,400,IC,3
'4/19/22 0:00','2/2/22 0:00',344,36,M,H,101,400,IC,5
'1/29/20 0:00','1/29/20 0:00','1822 0334 0919 1402',41,M,W,101,102,IC,8
'10/11/20 0:00','10/11/20 0:00',1501,46,M,H,101,400,IC,7
'12/29/23 0:00','12/28/23 0:00','0344 0394',29,F,W,710,400,IC,4
'8/9/22 0:00','8/9/22 0:00','0329 1413 1822',36,M,H,502,400,IC,8
'6/23/20 0:00','6/23/20 0:00','0329 1402 2004',51,M,O,210,400,IC,8
'5/2/21 0:00','4/20/21 0:00',344,36,M,H,101,400,IC,5
'3/24/23 0:00','3/23/23 0:00','0913 0602 0552 1259',17,M,B,501,512,IC,2
'6/13/23 0:00','6/7/23 0:00','0104 0325 1822',22,M,H,404,400,AA,4
'4/26/22 0:00','4/20/22 0:00',1822,48,M,W,605,400,IC,3
'5/3/21 0:00','5/1/21 0:00','2000 0913 1814 2002 0448 0416 0408',23,F,H,501,400,IC,2
'1/26/20 0:00','1/26/20 0:00',344,36,M,H,108,400,IC,5
'10/22/21 0:00','10/22/21 0:00','0913 2000 1813 1414 0329',46,M,H,502,400,IC,8
'6/12/23 0:00','6/12/23 0:00','1822 1307 1609 0329',26,F,H,108,500,IC,5
'7/2/22 0:00','6/25/22 0:00','1822 1601 0344 0352 1202',65,M,O,501,400,IC,3
'1/21/24 0:00','11/27/23 0:00','0329 1822',58,F,B,122,400,IC,8
'8/5/23 0:00','8/5/23 0:00','1822 0344',27,F,C,207,400,IC,3
'2/25/23 0:00','2/19/23 0:00','1822 0325 0344',36,M,H,404,400,AA,4
'6/28/20 0:00','6/28/20 0:00','1822 1420 2028 0945 0417 0325',30,M,H,402,400,IC,2
'4/24/24 0:00','4/24/24 0:00',344,36,M,H,101,400,IC,5
'5/16/22 0:00','5/7/22 0:00',1822,38,M,H,502,400,IC,3
'11/3/22 0:00','11/3/22 0:00',344,36,M,H,101,400,IC,5
'5/18/23 0:00','5/18/23 0:00','1822 1906',48,F,B,502,400,IC,10
'4/25/23 0:00','4/10/23 0:00','0923 1814',42,F,O,501,400,IC,7
'11/22/21 0:00','11/17/21 0:00',344,36,M,H,101,400,IC,5
'2/21/22 0:00','6/3/21 0:00','0100 0930',30,F,I,502,400,IC,3
'5/9/20 0:00','5/9/20 0:00','0913 2000 0444 0408 0416',25,F,H,710,400,AO,2
'3/1/23 0:00','2/1/23 0:00','0929 0923 0930 0928',21,M,F,502,400,IC,3
'1/12/21 0:00','1/11/21 0:00',344,34,F,H,101,400,IC,4
'1/20/22 0:00','1/20/22 0:00','0913 2000 1814 1240 0354 0344 0308 0448 0401 0853',26,F,B,102,400,AO,2
'1/6/23 0:00','1/6/23 0:00','0913 0416',48,F,H,501,400,IC,7
'4/2/20 0:00','3/31/20 0:00','0416 1218 2004',39,F,W,101,400,AO,7
'1/18/21 0:00','1/17/21 0:00',1906,41,M,W,710,400,IC,10
'1/11/22 0:00','1/11/22 0:00',344,36,M,H,101,400,IC,5
'3/14/21 0:00','3/13/21 0:00','1822 0344 1609',67,M,A,101,400,IC,3
'10/11/22 0:00','9/21/22 0:00',394,24,F,H,502,400,IC,4
'7/30/20 0:00','7/30/20 0:00','0342 0344 1309 0337 0302',27,F,H,102,102,JA,2
'3/5/24 0:00','3/3/24 0:00','0344 1609 1307 0358 1302',43,F,B,735,400,IC,3
'6/8/21 0:00','6/6/21 0:00','0344 0358 1608',59,F,H,501,400,IC,3
'2/4/20 0:00','2/3/20 0:00','2000 0913 1813',42,F,H,501,400,AA,10
'7/10/21 0:00','7/10/21 0:00','1300 0329 1822',44,F,B,505,102,IC,2
'6/21/22 0:00','6/21/22 0:00','0329 0913 0603',36,M,H,502,400,IC,8
'8/9/22 0:00','8/8/22 0:00','0903 0906 2055 1514 0342 0371 0417 0416 2035 0913',30,M,B,202,400,AA,2
'3/6/20 0:00','3/6/20 0:00','0416 0429 0361 0342',21,F,H,103,400,IC,7
'9/3/21 0:00','9/3/21 0:00','0421 0913 1241 1243 1813 1814 1821 2000',47,F,H,501,511,IC,10
'4/2/20 0:00','4/1/20 0:00','0344 0382 1822 0329',25,M,H,101,400,IC,3
'5/3/23 0:00','4/24/23 0:00','0344 1414',36,M,H,404,400,AA,4
'7/23/21 0:00','6/20/21 0:00','0347 0913 1802 1912',31,F,O,203,511,AO,10
'2/27/23 0:00','2/27/23 0:00','0329 0344 0358 1307 1609',28,M,H,108,400,IC,3
'5/27/24 0:00','5/27/24 0:00','1822 0325',36,M,H,202,400,IC,4
'10/9/23 0:00','10/9/23 0:00','2004 1822 0344',32,F,H,502,400,AA,4
'1/17/20 0:00','1/16/20 0:00','0344 0385 1822',31,M,W,101,400,IC,3
'5/13/20 0:00','5/13/20 0:00','1402 1415 0422 0519 0547 0516 0527 0913 1814',36,F,H,502,511,AO,1
'7/24/22 0:00','7/23/22 0:00',344,36,M,H,707,400,IC,5
'7/27/22 0:00','7/27/22 0:00','1501 0329 1814 1309 0913 2000',24,F,B,502,400,AO,10
'4/17/20 0:00','4/17/20 0:00','1218 1202 1822 1403 0344 1606',69,M,W,502,400,IC,3
'5/1/23 0:00','5/1/23 0:00',344,36,M,H,101,400,IC,5
'1/10/21 0:00','1/10/21 0:00','2000 1814 2038',36,F,H,505,400,AO,10
'6/29/20 0:00','6/27/20 0:00','0344 1822',52,F,W,104,400,IC,3
'7/30/22 0:00','7/21/22 0:00','1300 0337 0329 0445 1822',61,M,O,101,500,IC,2
'12/12/22 0:00','12/12/22 0:00','0416 0446 1822',24,F,H,102,400,IC,7
'12/23/23 0:00','12/22/23 0:00','0325 1402 2004',46,F,W,402,400,AA,4
'1/31/24 0:00','1/31/24 0:00','2000 0334 0432 0913 0329',36,M,B,502,216,IC,2
'2/26/24 0:00','2/25/24 0:00','1202 1218 0448 0429 1501 1822 2004 0400',60,F,B,119,400,IC,7
'1/22/20 0:00','1/8/20 0:00',1822,54,F,B,738,400,IC,3
'7/20/20 0:00','7/17/20 0:00','0344 1402',36,M,H,121,400,IC,3
'1/29/20 0:00','1/29/20 0:00','1814 2000 0913 0444 0400',55,F,H,501,400,IC,7
'1/22/23 0:00','1/22/23 0:00','0522 0913',34,F,H,502,400,IC,9
'11/23/21 0:00','11/22/21 0:00','1822 1609 1307 0344 0329',45,M,B,101,400,IC,3
'8/6/24 0:00','7/26/24 0:00','0913 1803',48,F,H,501,400,IC,10
'8/17/21 0:00','8/16/21 0:00',344,36,M,H,101,400,IC,5
'11/22/20 0:00','11/8/20 0:00','0443 0337',52,F,W,501,511,IC,10
'5/24/20 0:00','5/24/20 0:00','2004 2038 0554 0913',26,F,H,502,400,AO,10
'12/25/23 0:00','12/25/23 0:00','0913 0432 0421 0906 1309',38,M,H,501,511,AO,10
'11/28/22 0:00','11/26/22 0:00',344,44,M,W,108,400,IC,3
'6/4/24 0:00','2/4/24 0:00','1822 0344 2032',50,F,W,501,400,IC,3
'1/20/20 0:00','1/19/20 0:00','0329 1300 1307',34,F,W,101,400,IC,8
'2/17/24 0:00','2/17/24 0:00','0344 1300',50,M,W,108,400,IC,3
'12/15/22 0:00','12/15/22 0:00',1912,13,M,H,101,511,IC,10
'3/9/23 0:00','3/9/23 0:00','1300 0344 1202 1309 1822 0386 1606',79,F,A,108,307,IC,2
'12/2/23 0:00','12/2/23 0:00','0329 2055 0903 1514 1402',90,M,B,502,400,IC,8
'4/14/20 0:00','4/14/20 0:00','1606 0344',28,M,H,101,400,IC,3
'6/11/20 0:00','6/10/20 0:00','2000 1813 0400 2002 0416 0913',45,F,H,502,400,AO,7
'11/3/21 0:00','11/3/21 0:00','0416 0444 0446 1822',31,F,B,210,400,AO,7
'5/23/21 0:00','5/23/21 0:00',344,36,M,H,101,400,IC,5
'10/17/22 0:00','10/17/22 0:00','0913 2000 1814 0416',32,M,H,502,400,AA,7
'11/24/22 0:00','11/24/22 0:00','1100 1409',36,M,H,501,104,IC,8
'2/26/24 0:00','2/22/24 0:00',344,36,M,H,108,400,IC,5
'11/6/21 0:00','11/5/21 0:00','1822 0344 0394',39,F,H,507,400,IC,4
'10/3/22 0:00','10/3/22 0:00','1402 0337 0344 0391 1822 1405',17,F,O,210,511,IC,2
'4/18/24 0:00','2/22/24 0:00','0352 0378 0325',50,M,W,404,400,IC,4
'10/27/22 0:00','10/26/22 0:00','0344 1402',36,M,H,108,500,IC,5
'8/7/21 0:00','8/7/21 0:00','0602 0421 1202 0408 0913 0561',64,F,B,502,400,IC,2
'10/18/21 0:00','9/25/21 0:00','0701 0344',49,M,B,710,400,IC,7
'8/15/24 0:00','8/2/24 0:00','1822 0329 1501',36,M,H,210,400,IC,8
'9/6/23 0:00','8/28/23 0:00',394,35,M,W,502,400,IC,3
'1/26/22 0:00','11/1/21 0:00',1822,78,F,O,501,400,IC,3
'8/1/21 0:00','8/1/21 0:00','0913 1817 2038 2004',73,M,W,108,400,IC,10
'7/30/22 0:00','7/21/22 0:00','2038 0340 0913 1202 1251',32,M,O,102,400,AA,10
'2/25/24 0:00','2/22/24 0:00','0329 1402 1609',33,M,W,101,400,AO,8
'11/19/22 0:00','10/7/22 0:00',1822,43,F,W,750,400,IC,3
'9/22/23 0:00','9/21/23 0:00',344,36,M,H,101,400,IC,5
'3/21/21 0:00','3/21/21 0:00','1402 1821 1241 2000 0913 0334 0421',41,F,H,501,511,AA,8
'8/21/24 0:00','8/20/24 0:00','0344 1307',30,M,H,710,400,IC,3
'12/22/23 0:00','12/20/23 0:00','0344 0394',25,F,H,504,400,IC,4
'4/18/23 0:00','4/1/23 0:00','0100 1822 0922',35,F,O,501,400,IC,3
'6/4/23 0:00','6/3/23 0:00','1300 0329',59,F,H,101,400,IC,5
'5/11/24 0:00','5/9/24 0:00',344,36,M,H,101,400,IC,4
'8/9/23 0:00','8/7/23 0:00','1822 0329 1300',35,M,H,101,400,IC,8
'10/27/21 0:00','10/27/21 0:00',344,36,M,H,101,400,IC,5
'1/31/22 0:00','1/31/22 0:00','2000 0400 0416 1814 1402 1415 0500 0507 0522 0913',23,F,H,502,400,AO,9
'9/24/21 0:00','9/23/21 0:00','0913 1814 2000 0416',35,M,H,501,500,IC,7
'11/28/23 0:00','11/28/23 0:00','1822 0385 0344',46,M,H,102,400,IC,4
'3/10/24 0:00','3/10/24 0:00','1243 1813 2000 0401 0416',24,M,H,501,400,AO,7
'4/15/22 0:00','4/13/22 0:00',603,29,M,B,501,400,AO,10
'1/6/20 0:00','1/5/20 0:00','0344 1606 0213 0206 1822 1420 0315',36,M,W,221,400,AO,3
'12/28/22 0:00','12/28/22 0:00','1100 1218 1206 0345 1402 0400 1822 0334 0430 1501',24,M,H,101,109,IC,2
'10/21/23 0:00','10/21/23 0:00','0913 0416 0361',53,M,W,501,400,AO,7
'10/30/22 0:00','10/30/22 0:00','0329 0913 0554',57,M,H,501,400,IC,8
'7/7/22 0:00','6/15/22 0:00',100,35,F,H,229,400,IC,3
'2/15/23 0:00','2/15/23 0:00','2038 2004',81,M,H,501,400,IC,10
'11/17/22 0:00','11/15/22 0:00','1906 1822',37,F,C,501,400,IC,10
'9/20/23 0:00','9/12/23 0:00','0349 0344',22,F,W,502,400,IC,4
'5/16/20 0:00','5/11/20 0:00',344,36,M,H,108,400,AA,4
'6/25/22 0:00','6/23/22 0:00',344,36,M,H,101,400,IC,5
'5/5/23 0:00','5/5/23 0:00','2033 0913 2000 0334 0416 0445 0449 1814',32,M,B,108,500,IC,2
'5/12/22 0:00','4/22/22 0:00',1822,26,M,B,710,400,IC,3
'2/3/23 0:00','2/1/23 0:00','0929 1822',36,F,B,502,400,IC,3
'7/10/20 0:00','7/9/20 0:00',344,36,M,H,101,400,IC,5
'7/28/21 0:00','7/28/21 0:00','1822 0400 1501 1266',52,M,W,104,400,IC,7
'2/28/22 0:00','2/28/22 0:00','1822 1309 0342 0302 0449 0344 0400 0416',35,M,W,109,102,IC,2
'5/23/24 0:00','5/22/24 0:00',344,36,M,H,101,400,IC,4
'3/25/21 0:00','3/24/21 0:00','0344 1823',28,F,H,502,400,IC,3
'11/8/22 0:00','11/7/22 0:00',344,36,M,H,101,400,IC,5
'11/17/22 0:00','11/16/22 0:00','0344 0358 1602 0397',36,M,H,217,400,IC,3
'11/16/23 0:00','11/13/23 0:00',1501,22,F,H,501,400,IC,3
'6/25/23 0:00','6/6/23 0:00','1822 0325',36,M,W,404,400,AA,4
'8/1/21 0:00','8/1/21 0:00','0913 1252 0416 0446 1202',69,F,H,102,400,IC,7
'12/12/22 0:00','12/12/22 0:00','0329 1822 0601',48,F,C,602,400,IC,8
'4/28/24 0:00','4/27/24 0:00','0344 1307 1609',28,M,F,101,400,IC,3
'2/10/20 0:00','2/10/20 0:00','1402 0416 1822',22,F,O,102,400,IC,7
'3/13/22 0:00','3/12/22 0:00','1100 1402',40,M,W,502,106,IC,2
'2/20/23 0:00','2/20/23 0:00','0913 0400 0416 0444 1814 2000',27,F,B,501,400,AO,7
'8/11/22 0:00','8/9/22 0:00','0100 0922 0930 1822 1202',75,F,B,501,400,IC,3
'6/1/20 0:00','6/1/20 0:00','0302 0334 0355 0344 0216 1822',60,M,W,108,109,IC,2
'12/28/22 0:00','12/27/22 0:00',344,36,M,H,101,400,IC,5
'1/6/22 0:00','1/1/22 0:00',344,67,F,B,501,400,IC,4
'12/8/23 0:00','12/8/23 0:00',329,36,M,H,210,400,IC,8
'1/2/24 0:00','9/5/22 0:00','1822 0344 0352 1221',48,F,W,502,400,IC,3
'6/25/23 0:00','6/25/23 0:00','0913 0334 0432 0603',28,M,B,104,212,IC,8
'4/8/24 0:00','4/4/24 0:00','1300 0329 1822 1307',36,M,O,122,400,IC,8
'8/11/22 0:00','8/10/22 0:00','0400 0416 0446',24,F,H,108,400,AA,7
'3/14/23 0:00','3/14/23 0:00','2024 1259 0913 0448 0305 0302 0352 0336 0344 1251',14,F,B,101,101,IC,2
